CRITICAL:root:name 'A' is not defined
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (0, 255, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (0, 255, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (0, 255, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (0, 255, 0)
INFO:root:Blob add op (0, 0, 255) + (0, 255, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (0, 255, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (0, 255, 0)
INFO:root:Blob add op (0, 0, 255) + (0, 255, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (0, 255, 0)
INFO:root:Blob add op (0, 0, 255) + (0, 255, 0)
INFO:root:Blob add op (0, 0, 255) + (0, 255, 0)
INFO:root:Blob add op (0, 0, 255) + (0, 255, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (0, 255, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (0, 255, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (0, 255, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (0, 255, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op (0, 0, 255) + (255, 0, 0)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 7, location: (381,508) + Blob of color: (255, 0, 0), size: 6, location: (385,512)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 4, location: (71,234) + Blob of color: (0, 255, 0), size: 5, location: (74,239)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 7, location: (407,0) + Blob of color: (255, 0, 0), size: 4, location: (401,9)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 1, location: (378,495) + Blob of color: (255, 0, 0), size: 5, location: (384,495)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 5, location: (583,448) + Blob of color: (255, 0, 0), size: 4, location: (587,446)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 1, location: (582,448) + Blob of color: (255, 0, 0), size: 3, location: (585,448)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 4, location: (548,255) + Blob of color: (0, 255, 0), size: 4, location: (554,259)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 3, location: (341,8) + Blob of color: (255, 0, 0), size: 5, location: (345,13)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 7, location: (561,488) + Blob of color: (255, 0, 0), size: 5, location: (560,477)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 2, location: (546,491) + Blob of color: (255, 0, 0), size: 3, location: (549,487)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 4, location: (142,6) + Blob of color: (0, 255, 0), size: 6, location: (136,0)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 6, location: (58,202) + Blob of color: (0, 255, 0), size: 5, location: (66,209)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 4, location: (294,7) + Blob of color: (255, 0, 0), size: 7, location: (287,5)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 10, location: (124,3) + Blob of color: (0, 255, 0), size: 7, location: (118,17)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 4, location: (62,2) + Blob of color: (255, 0, 0), size: 4, location: (56,3)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 11, location: (12,144) + Blob of color: (255, 0, 0), size: 4, location: (16,158)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 7, location: (425,3) + Blob of color: (0, 255, 0), size: 7, location: (412,1)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 14, location: (395,9) + Blob of color: (255, 0, 0), size: 5, location: (377,5)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 9, location: (371,18) + Blob of color: (255, 0, 0), size: 4, location: (362,11)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 17, location: (42,0) + Blob of color: (255, 0, 0), size: 5, location: (24,3)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 9, location: (3,15) + Blob of color: (0, 255, 0), size: 6, location: (3,3)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 15, location: (4,17) + Blob of color: (255, 0, 0), size: 4, location: (0,0)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 5, location: (350,0) + Blob of color: (255, 0, 0), size: 7, location: (339,2)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 11, location: (4,3) + Blob of color: (0, 255, 0), size: 7, location: (20,0)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 18, location: (9,5) + Blob of color: (255, 0, 0), size: 10, location: (36,3)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 8, location: (152,11) + Blob of color: (255, 0, 0), size: 9, location: (136,9)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 5, location: (303,10) + Blob of color: (0, 255, 0), size: 7, location: (294,4)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 12, location: (2,6) + Blob of color: (255, 0, 0), size: 2, location: (15,10)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 8, location: (15,5) + Blob of color: (255, 0, 0), size: 1, location: (19,0)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 7, location: (24,1) + Blob of color: (255, 0, 0), size: 5, location: (34,1)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 10, location: (13,0) + Blob of color: (255, 0, 0), size: 3, location: (25,5)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 12, location: (220,6) + Blob of color: (255, 0, 0), size: 5, location: (205,0)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 7, location: (2,11) + Blob of color: (0, 255, 0), size: 7, location: (1,24)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 14, location: (4,2) + Blob of color: (255, 0, 0), size: 10, location: (26,9)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 7, location: (10,7) + Blob of color: (255, 0, 0), size: 6, location: (21,7)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 1, location: (11,3) + Blob of color: (255, 0, 0), size: 7, location: (18,4)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 7, location: (1,3) + Blob of color: (255, 0, 0), size: 13, location: (18,4)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 4, location: (2,3) + Blob of color: (255, 0, 0), size: 19, location: (18,4)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 7, location: (3,15) + Blob of color: (255, 0, 0), size: 34, location: (18,4)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 2, location: (7,8) + Blob of color: (255, 0, 0), size: 61, location: (18,4)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 7, location: (115,0) + Blob of color: (255, 0, 0), size: 120, location: (17,3)
INFO:root:Blob add op Blob of color: (0, 0, 255), size: 7, location: (140,6) + Blob of color: (255, 0, 0), size: 233, location: (17,3)
